Env,    Account    ,    EKS Cluster Name,    Namespace    ,    Pod    ,    FunctionalDomain    ,    ServiceGroup    ,    ServiceName    ,    ServiceInstance    ,    Mesh @ Label     ,    Mesh @ Annotation    ,    Is SFProxy NS?    ,    Is mesh-control-plane NS?    ,    Using Mesh?
"aag-stage1","SS_CY_FIT","fit1","madkub-webhook","madkub-injector-webhook-deployment-675c858b7c-bkbvv","crypto","pki","madkub-injection-webhook",,"null","null",false,false,false
"aag-stage1","SS_CY_FIT","fit1","dva-system","kube-state-metrics-0","crypto","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_CY_FIT","fit1","dva-system","kube-state-metrics-1","crypto","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_CY_FIT","fit1","dva-system","kube-state-metrics-2","crypto","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_CY_FIT","fit1","dva-system","collectd-8p49f","crypto","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_CY_FIT","fit1","dva-system","metrics-server-596c6f8fb7-pl4t5","crypto","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_CY_FIT","fit1","dva-system","sfdc-cluster-logging-ds-7tkfz","crypto","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_CY_FIT","fit1","dva-system","sfdc-cluster-metrics-deploy-7d98c5c5d5-xd7zt","crypto","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_CY_FIT","fit1","dva-system","sfdc-cluster-metrics-ds-4cldz","crypto","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_CY_FIT","fit1","collection-webhook","collection-injector-webhook-deployment-767779cd49-4rh6q","crypto","collection","collectioninjector","collectioninjector1","null","null",false,false,false
"aag-stage1","SS_DY_SCD","deploy-spin1","sfdc-system","kube-node-recycler-6777f867bd-jpjzg","deploy","sam","clustermanagement","clustermanagement1","null","null",false,false,false
"aag-stage1","SS_DY_SCD","deploy-spin1","spinnaker","amg-topo-tools-77d885c6f4-6zw88","deploy","sfcd","spinnaker","spinnaker1","null","null",false,false,false
"aag-stage1","SS_DY_SCD","deploy-spin1","spinnaker","echo-firehose-5d45c5c6b9-68wtl","deploy","sfcd","spinnaker","spinnaker1","null","null",false,false,false
"aag-stage1","SS_DY_SCD","deploy-spin1","madkub-injector-watchdog","madkub-injector-watchdog-7cbbfc6cb4-ngr7j","deploy","pki","madkub-watchdog",,"null","null",false,false,false
"aag-stage1","SS_DY_SCD","deploy-spin1","kube-system","aws-load-balancer-controller-67d4845f99-8pfl9","deploy","sfcd","spinnaker","spinnaker1","null","null",false,false,false
"aag-stage1","SS_DY_SCD","deploy-spin1","kube-system","cluster-autoscaler-5d4c88b85d-b44wm","deploy","sfcd","spinnaker","spinnaker1","null","null",false,false,false
"aag-stage1","SS_DY_SCD","deploy-spin1","kube-system","ebs-csi-controller-749c77ccb4-dm8z9","deploy","sfcd","spinnaker","spinnaker1","null","null",false,false,false
"aag-stage1","SS_DY_SCD","deploy-spin1","kube-system","ebs-csi-node-5n9nc","deploy","sfcd","spinnaker","spinnaker1","null","null",false,false,false
"aag-stage1","SS_DY_SCD","deploy-spin1","kube-system","snapshot-controller-8658944bdd-6mrjq","deploy","sfcd","spinnaker","spinnaker1","null","null",false,false,false
"aag-stage1","SS_DY_SCD","deploy-spin1","kube-system","snapshot-validation-7f954f55f4-2fmpx","deploy","sfcd","spinnaker","spinnaker1","null","null",false,false,false
"aag-stage1","SS_DY_SCD","deploy-spin1","sfcd-cs","sfcdcs-pipeline-metrics-bcfd9d6bf-chrsc","deploy","sfcd","sfcd-cs-funnel-metrics","sfcd-cs-funnel-metrics1","null","null",false,false,false
"aag-stage1","SS_DY_SCD","deploy-spin1","sfcdconfigservice","config-service-api-6664679dbf-kkd2t","deploy","sfcd","sfcdconfigservice","sfcdconfigservice1","null","null",false,false,false
"aag-stage1","SS_DY_SCD","deploy-spin1","stride-eks-components","metadata-concealer-52vn9","deploy","stride","metadata-concealer","metadata-concealer1","null","null",false,false,false
"aag-stage1","SS_DY_SCD","deploy-spin1","stampy-webhook","stampy-webhook-synthetic-test-runner-545855cb5f-8x6z2","deploy","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_DY_SCD","deploy-spin1","stampy-webhook","stampy-webhook-synthetic-test-target-c78794bd-dg6hh","deploy","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_DY_SCD","deploy-spin1","stampy-webhook","zstampy-webhook-webhook-deployment-99974694-7rt4w","deploy","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_DY_SCD","deploy-spin1","opa","opa-588c88d785-2pzh7","deploy","sfcd","spinnaker","spinnaker1","null","null",false,false,false
"aag-stage1","SS_DY_SCD","deploy-spin1","madkub-webhook","madkub-injector-webhook-deployment-6877d6c644-94g87","deploy","pki","madkub-injection-webhook",,"null","null",false,false,false
"aag-stage1","SS_DY_SCD","deploy-spin1","dva-system","kube-state-metrics-0","deploy","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DY_SCD","deploy-spin1","dva-system","kube-state-metrics-1","deploy","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DY_SCD","deploy-spin1","dva-system","kube-state-metrics-2","deploy","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DY_SCD","deploy-spin1","dva-system","collectd-28jgm","deploy","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DY_SCD","deploy-spin1","dva-system","metrics-server-fc88f8778-65wwx","deploy","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DY_SCD","deploy-spin1","dva-system","sfdc-cluster-logging-ds-bqlwb","deploy","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DY_SCD","deploy-spin1","dva-system","sfdc-cluster-metrics-deploy-5989d9d489-qjbhd","deploy","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DY_SCD","deploy-spin1","dva-system","sfdc-cluster-metrics-ds-4qvgb","deploy","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DY_SCD","deploy-spin1","collection-webhook","collection-injector-webhook-deployment-74b6589ff5-jkfm2","deploy","collection","collectioninjector","collectioninjector1","null","null",false,false,false
"aag-stage1","SS_MO_COL","collection1","sfdc-system","kube-node-recycler-568d8d7696-g2gwm","monitoring","sam","clustermanagement","clustermanagement1","null","null",false,false,false
"aag-stage1","SS_MO_COL","collection1","madkub-injector-watchdog","madkub-injector-watchdog-54b6bdc88b-cts9c","monitoring","pki","madkub-watchdog",,"null","null",false,false,false
"aag-stage1","SS_MO_COL","collection1","kube-system","aws-node-2s6z7","monitoring","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_MO_COL","collection1","kube-system","cluster-autoscaler-6dbcf547f-m5g5h","monitoring","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_MO_COL","collection1","kube-system","coredns-56d776d857-5qwnb","monitoring","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_MO_COL","collection1","kube-system","ebs-csi-controller-8667888c7b-jps65","monitoring","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_MO_COL","collection1","kube-system","ebs-csi-node-cwnql","monitoring","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_MO_COL","collection1","kube-system","kube-proxy-47x4h","monitoring","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_MO_COL","collection1","stride-eks-components","metadata-concealer-45l8d","monitoring","stride","metadata-concealer","metadata-concealer1","null","null",false,false,false
"aag-stage1","SS_MO_COL","collection1","stampy-webhook","stampy-webhook-synthetic-test-runner-6795bb8bc5-xggv4","monitoring","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_MO_COL","collection1","stampy-webhook","stampy-webhook-synthetic-test-target-5f7b9f8484-7dsvn","monitoring","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_MO_COL","collection1","stampy-webhook","zstampy-webhook-webhook-deployment-6d7c5d9964-fqq8s","monitoring","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_MO_COL","collection1","madkub-webhook","madkub-injector-webhook-deployment-d48d9c9b7-tqjzd","monitoring","pki","madkub-injection-webhook",,"null","null",false,false,false
"aag-stage1","SS_MO_COL","collection1","collection-webhook-test","collection-test-opencensus-sidecar-5b895f474-xc42m","monitoring","collection","collectioninjectortest","collectioninjectortest1","null","null",false,false,false
"aag-stage1","SS_MO_COL","collection1","collection-webhook-test","collection-test-rsyslog-sidecar-7fdf5b9646-47kxm","monitoring","collection","collectioninjectortest","collectioninjectortest1","null","null",false,false,false
"aag-stage1","SS_MO_COL","collection1","dva-system","kube-state-metrics-0","monitoring","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_MO_COL","collection1","dva-system","kube-state-metrics-1","monitoring","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_MO_COL","collection1","dva-system","kube-state-metrics-2","monitoring","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_MO_COL","collection1","dva-system","collectd-4hdrh","monitoring","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_MO_COL","collection1","dva-system","metrics-server-869f757df4-qclkk","monitoring","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_MO_COL","collection1","dva-system","sfdc-cluster-logging-ds-4jfhf","monitoring","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_MO_COL","collection1","dva-system","sfdc-cluster-metrics-deploy-5744659454-wbrbn","monitoring","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_MO_COL","collection1","dva-system","sfdc-cluster-metrics-ds-2j4ks","monitoring","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_MO_COL","collection1","collection-webhook","collection-injector-webhook-deployment-bd97778df-7n54b","monitoring","collection","collectioninjector","collectioninjector1","null","null",false,false,false
"aag-stage1","SS_MO_COL","collection1","cloudwatch-monitoring","cloudwatch-metricsexporter-scheduler-6494cc94cc-bqzrf","monitoring","collection","cloudwatchexporter","cloudwatchexporter1","null","null",false,false,false
"aag-stage1","SS_MO_COL","collection1","cloudwatch-monitoring","cloudwatch-metricsexporter-worker-5c48d6fc57-2275t","monitoring","collection","cloudwatchexporter","cloudwatchexporter1","null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-k2s-k8s1","sfdc-system","kube-node-recycler-6cdc55878b-xmtvc","dnr","sam","clustermanagement","clustermanagement1","null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-k2s-k8s1","madkub-injector-watchdog","madkub-injector-watchdog-6d5764f875-227st","dnr","pki","madkub-watchdog",,"null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-k2s-k8s1","kube-system","aws-load-balancer-controller-6d6db4c968-bkvzm","dnr","dnr-falcon","dnr-k2s","dnr-k2s1","null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-k2s-k8s1","kube-system","aws-node-6r59c","dnr","dnr-falcon","dnr-k2s","dnr-k2s1","null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-k2s-k8s1","kube-system","cluster-autoscaler-d4db5799b-2q8nb","dnr","dnr-falcon","dnr-k2s","dnr-k2s1","null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-k2s-k8s1","kube-system","ebs-csi-controller-6dfc5c78f8-8s7cx","dnr","dnr-falcon","dnr-k2s","dnr-k2s1","null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-k2s-k8s1","kube-system","ebs-csi-node-2j5dn","dnr","dnr-falcon","dnr-k2s","dnr-k2s1","null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-k2s-k8s1","kube-system","kube-proxy-7tj9g","dnr","dnr-falcon","dnr-k2s","dnr-k2s1","null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-k2s-k8s1","kube-system","snapshot-controller-7cddf986f9-hrnxp","dnr","dnr-falcon","dnr-k2s","dnr-k2s1","null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-k2s-k8s1","kube-system","snapshot-validation-67b5d9bb69-5652w","dnr","dnr-falcon","dnr-k2s","dnr-k2s1","null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-k2s-k8s1","dnr","k2s-64496d756b-4gzqb","dnr","dnr-falcon","dnr-k2s","dnr-k2s1","null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-k2s-k8s1","dnr","kafka-monitor-697587d4c8-gbfbv","dnr","dnr-falcon","dnr-k2s","dnr-k2s1","null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-k2s-k8s1","stride-eks-components","metadata-concealer-4gsvd","dnr","stride","metadata-concealer","metadata-concealer1","null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-k2s-k8s1","stampy-webhook","stampy-webhook-synthetic-test-runner-5584bf5d47-rzp7n","dnr","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-k2s-k8s1","stampy-webhook","stampy-webhook-synthetic-test-target-6768bcdd48-t68gf","dnr","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-k2s-k8s1","stampy-webhook","zstampy-webhook-webhook-deployment-6c478b7bc7-88bw4","dnr","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-k2s-k8s1","opa","opa-5779678c95-7z5np","dnr","dnr-falcon","dnr-k2s","dnr-k2s1","null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-k2s-k8s1","madkub-webhook","madkub-injector-webhook-deployment-6b59b6f875-7rkvs","dnr","pki","madkub-injection-webhook",,"null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-k2s-k8s1","dva-system","kube-state-metrics-0","dnr","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-k2s-k8s1","dva-system","kube-state-metrics-1","dnr","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-k2s-k8s1","dva-system","kube-state-metrics-2","dnr","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-k2s-k8s1","dva-system","collectd-mfbmq","dnr","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-k2s-k8s1","dva-system","metrics-server-6d747c6b8b-gtrd5","dnr","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-k2s-k8s1","dva-system","sfdc-cluster-logging-ds-2zfzs","dnr","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-k2s-k8s1","dva-system","sfdc-cluster-metrics-deploy-675fdb44f-vvwpr","dnr","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-k2s-k8s1","dva-system","sfdc-cluster-metrics-ds-67cll","dnr","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-k2s-k8s1","collection-webhook","collection-injector-webhook-deployment-78dc5497b9-l5qd9","dnr","collection","collectioninjector","collectioninjector1","null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-cnt-eks1","kube-system","aws-load-balancer-controller-77c5997485-d4blw","dnr","dnr-falcon","dnr-connector","dnr-connector1","null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-cnt-eks1","kube-system","aws-node-8rk4t","dnr","dnr-falcon","dnr-connector","dnr-connector1","null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-cnt-eks1","kube-system","cluster-autoscaler-84f5dbd969-6x96c","dnr","dnr-falcon","dnr-connector","dnr-connector1","null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-cnt-eks1","kube-system","coredns-5fbdc9dd76-nbddq","dnr","dnr-falcon","dnr-connector","dnr-connector1","null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-cnt-eks1","kube-system","ebs-csi-controller-85f7749476-gvqrn","dnr","dnr-falcon","dnr-connector","dnr-connector1","null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-cnt-eks1","kube-system","ebs-csi-node-9r64p","dnr","dnr-falcon","dnr-connector","dnr-connector1","null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-cnt-eks1","kube-system","kube-proxy-294xh","dnr","dnr-falcon","dnr-connector","dnr-connector1","null","null",false,false,false
"aag-stage1","SS_DR_DNR","dnr-cnt-eks1","kube-system","snapshot-controller-856b5bb4bf-68rwp","dnr","dnr-falcon","dnr-connector","dnr-connector1","null","null",false,false,false
